time_step,quat_err_w,quat_err_x,quat_err_y,quat_err_z,quat_total_err,omega_err_x,omega_err_y,omega_err_z,omega_rmse_t
19206,0.00016129017,-0.0020917729,-0.0019697398,0.0016384423,0.0033114795,-0.020929962,-0.059913337,-0.0014747605,0.036650814
19207,0.000541389,0.0005553141,0.0016249716,0.00031471252,0.0018278545,-0.029733032,-0.018915713,-0.017008074,0.022591533
19208,0.0019104481,0.004214056,0.0067619085,0.0003080368,0.008199169,-0.026419878,0.0039996505,-0.030170575,0.023268512
19209,0.0023022294,0.005876161,0.008124635,0.00026276708,0.010291174,-0.018946826,0.016181648,-0.03415923,0.024410933
19210,0.001752317,0.005005788,0.0064589083,-5.337596e-05,0.008357564,-0.008096963,-0.008776426,-0.018041618,0.01249115
19211,0.001037538,0.0038511902,0.004130572,-0.0003451109,0.005752293,0.007888705,-0.040991068,-0.006919995,0.024429392
19212,0.0005270839,0.0031069368,0.0029583275,-0.00079098344,0.004394113,0.02436772,-0.065422,-0.017488107,0.041551802
19213,0.00093489885,0.0036707148,0.0049949437,-0.001003176,0.006348544,0.03328228,-0.06318092,-0.029718589,0.044656966
19214,0.0018334985,0.0041604377,0.008284047,-0.000744462,0.009478956,0.026968315,-0.072217256,-0.038894996,0.049851257
19215,0.0020632744,0.004079461,0.009483919,-0.00084614754,0.010562186,0.019757643,-0.04648143,-0.0795402,0.054398317
19216,0.0014767647,0.0036471002,0.0071332455,-0.0009367466,0.008200174,0.042335227,-0.04865527,-0.11575183,0.07650293
19217,0.00075262785,0.00272806,0.0036756396,-0.0006644428,0.004686211,0.054665107,-0.041653216,-0.10578858,0.07283426
19218,-4.6610832e-05,0.0016289279,0.0003155023,-0.00052294135,0.0017402838,0.046154883,-0.043729126,-0.09942451,0.06813649
19219,-0.0001128912,0.0013864785,-0.00066262484,-0.00011745095,0.0015452941,0.010715809,-0.03273648,-0.0873281,0.05419933
19220,0.00013035536,0.001378946,0.0005875975,-0.00024586916,0.001524535,-0.00025170855,-0.011395872,-0.10784369,0.06261041
19221,0.00036913157,0.0010600239,0.0017955452,-0.00031539798,0.00214088,0.008979537,0.00795269,-0.11911754,0.06912035
19222,0.00021737814,0.00038281828,0.0011086315,-0.00017932057,0.0012062432,0.020559516,0.009912312,-0.12406917,0.07283339
19223,-0.00019788742,-0.0012438521,6.5773726e-05,-0.00025895238,0.0012875209,0.025871135,0.007907927,-0.11974502,0.07087717
19224,-0.00028681755,-0.0021459535,-0.00022774935,-0.00013425946,0.0021811181,0.021868527,0.0151975155,-0.12844752,0.0757363
19225,-0.00025171041,-0.0021961108,-0.0003259778,1.1563301e-05,0.0022344252,0.017885156,0.020972073,-0.11994143,0.071053155
19226,0.0003785491,-0.001280345,0.00051805377,0.0007715523,0.0016267315,0.016501576,0.027911246,-0.1083556,0.06530001
19227,0.00095790625,0.00023055077,0.0018055439,0.0010643601,0.0023159424,0.007600069,0.028689384,-0.11276291,0.06732091
19228,0.0016619563,0.0035251155,0.0020176023,0.0019048154,0.0047840965,0.022212543,0.016446114,-0.09981643,0.05979741
19229,0.001972735,0.0043241307,0.001094386,0.0029429495,0.0056963516,0.053821735,0.0044270754,-0.06681853,0.04960206
19230,0.0019179583,0.0015974492,0.00096334517,0.0033630133,0.0042974763,0.046888813,-0.0028601289,-0.06414494,0.045903213
19231,0.0015355349,0.00023599714,-9.673834e-05,0.0033634007,0.0037061279,0.039814055,-0.010952413,-0.068581864,0.04621899
19232,0.0016363859,0.00087851286,-0.00035311282,0.003602296,0.004068264,0.026514977,-0.029969394,-0.0642205,0.04368631
19233,0.0019144416,0.002679348,-0.00031220913,0.0038463473,0.005073052,0.03918998,-0.05532354,-0.04637067,0.04742288
19234,0.0029327273,0.0051681697,0.0016917586,0.004454255,0.0076166466,0.042136163,-0.044345796,-0.00095157325,0.035321906
19235,0.0042030215,0.0064393803,0.0067300946,0.0041206777,0.011018401,0.020247266,0.024588168,0.005108863,0.018624626
19236,0.004537463,0.0044754744,0.009081259,0.0038543642,0.011744949,-0.013773039,0.046104968,-0.014902234,0.02908288
19237,0.004096389,-0.00042025745,0.009469464,0.0035876334,0.010931554,-0.019121334,0.0062919855,-0.029506236,0.020622257
19238,0.0013154149,-0.0049449354,0.003168106,0.0020359457,0.00635332,-0.009122536,-0.023231506,-0.100502804,0.059787784
19239,0.000869751,-0.0025461242,0.0006700456,0.0020032823,0.0034207187,-0.0042364597,-0.016971648,-0.11801773,0.06888195
19240,0.00046265125,-0.0022773445,-9.064376e-05,0.001514107,0.0027750821,-0.040216595,0.0004028678,-0.10292682,0.06380039
19241,0.00012820959,-0.0034357458,-3.7059188e-05,0.0010163188,0.0035853959,-0.0687291,0.011304975,-0.084264845,0.06311908
19242,-0.00038826466,-0.004174322,-0.00058582425,0.00040233135,0.0042521493,-0.08797258,0.020393848,-0.07192922,0.066655576
19243,-0.00074887276,-0.004528925,-0.001772821,0.00042045116,0.0049387896,-0.08284664,0.013540566,-0.05525464,0.05802295
19244,-0.0006889105,-0.005484946,-0.001721099,0.0007403791,0.0058369143,-0.046663612,-0.010109276,-0.042001694,0.03671436
19245,-0.000631392,-0.006246865,-0.0013959259,0.00085288286,0.0064882967,-0.017484084,-0.03340599,-0.05476004,0.038385395
19246,-0.00035601854,-0.0060304403,-0.0013652444,0.0013756156,0.0063442234,-0.015549868,-0.03018555,-0.062037498,0.04083143
19247,0.00038856268,-0.00434459,-0.0005505979,0.0020874143,0.004866919,-0.03287725,0.005130291,-0.044623047,0.032137465
19248,0.0014801621,-0.002713792,0.0010039061,0.003105104,0.0044950023,-0.04231304,0.046028912,-0.035546362,0.04152348
19249,-0.00029492378,-0.003320396,-0.0026421994,0.0016702116,0.004569774,-0.05009319,0.051089168,-0.06499916,0.05581016
19250,-0.0008211136,-0.0035916716,-0.004193902,0.0015664697,0.0057980143,-0.047146514,0.024788529,-0.07422787,0.05274796
19251,-0.0011161566,-0.00454209,-0.004653096,0.0014517307,0.0067553837,-0.04169008,-0.011777192,-0.07447776,0.049745023
19252,-0.0010553598,-0.0057996213,-0.0029247403,0.00084257126,0.0066342615,-0.029634431,-0.026073277,-0.05534315,0.03924657
19253,0.0003604889,-0.0063059106,0.0010608882,0.0015362203,0.006586343,-0.016353056,-0.039086893,-0.038029462,0.032870695
19254,0.0007685423,-0.006326899,0.0019463301,0.001865983,0.0069202892,0.006404683,-0.04087253,-0.024272501,0.027693188
19255,-1.9669533e-06,-0.004263364,-0.001084432,0.001580298,0.0046743564,0.03178093,-0.038524717,-0.023924172,0.031971585
19256,4.9471855e-06,-0.0029867217,-0.0021388382,0.0019250214,0.0041473927,0.038998038,-0.023105547,-0.019826919,0.028564662
19257,0.00036036968,-0.0024191812,-0.0015111119,0.0021499097,0.0035899687,0.015013754,0.014343604,0.008825123,0.013026059
19258,0.0008086562,-0.0011501461,0.0018467456,0.0008172989,0.0024607333,-0.016239747,0.053633705,-0.013384074,0.03326378
19259,0.0010553598,-0.00040891021,0.0011949241,0.0015220046,0.0022417256,-0.012540102,0.045752913,-0.032854706,0.033316735
19260,0.0011432171,0.00023146719,8.7291e-05,0.002191782,0.0024843612,0.014481798,-0.004096091,-0.05541107,0.033150602
19261,0.0010638833,0.00023827702,0.00017088652,0.0019739568,0.0022614887,0.024944887,-0.024558336,-0.10939038,0.06631142
19262,0.0011342168,0.00033835322,0.0002874583,0.002016604,0.0023558978,0.035014912,-0.01807633,-0.13195407,0.07950823
19263,0.0012183189,0.00060397387,0.00012800097,0.0022088885,0.002597048,0.04147017,-0.00062328577,-0.102826476,0.06401418
19264,0.0011153221,0.00074423105,-0.00012922287,0.0021128953,0.002505763,0.036350027,0.02047795,-0.06828219,0.046199307
19265,0.0012614131,0.0016905516,-0.0001476109,0.0021977425,0.0030497522,0.062064007,0.016789615,-0.043147266,0.044704657
19266,0.0014355183,0.0033991933,-0.0014922619,0.002942592,0.0049498407,0.09247902,-0.008299351,-0.010114491,0.05392449
19267,-0.00010097027,0.0011295453,-0.0048939288,0.002386421,0.005561619,0.068589725,-0.017723836,0.0027828217,0.04093258
19268,-0.0008212328,-0.0013032034,-0.00571689,0.0019904673,0.0062464033,0.021315746,0.0056859627,-0.00031888485,0.0127383005
19269,-0.0009771585,-0.0019873753,-0.006054789,0.0020340383,0.0067603462,0.007635042,0.007007733,0.013224125,0.009700166
19270,-0.0006482005,-0.00054814667,-0.005648583,0.0021120906,0.0060899956,0.0131543875,-0.008033294,0.017135978,0.013306809
19271,0.0005505681,0.0010256469,-0.0028277934,0.0024422407,0.00391357,0.018277079,-0.0045912713,0.018555522,0.015269127
19272,0.0018799305,0.0013362244,-0.00046241283,0.0035665333,0.0042724255,0.0066204146,-0.007370949,0.016493797,0.011108647
19273,0.0023559332,0.00031137466,0.003526777,0.0024439692,0.004904948,-0.0146936625,-0.011647783,0.018395126,0.015165258
19274,0.0015982985,-0.0035192296,0.0040009916,0.0015550852,0.0057763103,-0.040343896,-0.019652825,-0.0006018877,0.025911553
19275,0.00029945374,-0.005409844,0.002518475,0.0003298223,0.005983944,-0.04995267,-0.019004427,-0.023793578,0.033776578
19276,-0.00051033497,-0.0040395483,-0.0003015399,6.648898e-05,0.004083349,-0.041256145,-0.036135502,-0.04743862,0.041865923
19277,3.8564205e-05,-2.2180378e-05,-0.000639081,0.0004273951,0.0007701105,0.0070029497,-0.04913366,-0.05517435,0.042846106
19278,0.0004811883,0.0017918199,0.00028055906,0.0003760755,0.0019137155,0.014631972,-0.054434612,-0.055817187,0.04579949
19279,0.00079774857,0.00180614,0.00127168,0.0004194975,0.002385727,-0.00096046925,-0.04574223,-0.04712534,0.037921283
19280,0.000715971,0.0010960698,0.0007400811,0.0006956458,0.0016569932,-0.028966248,-0.06723596,-0.053966403,0.052510604
19281,-0.00046795607,-0.0015938357,-0.0015212148,0.0002872646,0.002270663,0.0018114746,-0.03608598,-0.04172319,0.031865884
19282,-0.0014885068,-0.0045342967,-0.0032181889,-5.1528215e-05,0.0057562916,-0.029210925,-0.056885496,-0.05520165,0.048773147
19283,-0.0016335249,-0.005607553,-0.0033166558,-4.312396e-05,0.006716779,-0.053435735,-0.079436645,-0.06719792,0.067530535
19284,-0.0018644333,-0.0052158907,-0.0024248362,-0.001023829,0.006132674,-0.023377262,-0.07186763,-0.06295067,0.056786854
19285,-0.00092852116,-0.0034945458,-0.0009573847,-0.00047400594,0.0037703142,-0.016345501,-0.047515795,-0.08309096,0.056062568
19286,-0.0011596084,-0.004032895,-0.0017122626,-0.0003823638,0.004548294,-0.017537564,-0.028736591,-0.09260887,0.05689101
19287,-0.0020656586,-0.0064318776,-0.0027932525,-0.00094372034,0.0073708114,-0.031384528,-0.012990586,-0.09821278,0.059998594
19288,-0.0025072098,-0.00703454,-0.0029919893,-0.0014998615,0.008183669,-0.03436756,-0.0028181076,-0.11349082,0.06848172
19289,-0.0027846098,-0.008553743,-0.0023808181,-0.0019986928,0.009517544,-0.05192443,-0.009371117,-0.11632711,0.073747225
19290,-0.0022868514,-0.007797584,-0.0010509193,-0.0019687116,0.008426878,-0.033315167,-0.012437008,-0.10286394,0.06283727
19291,-0.001085341,-0.00431481,0.004141405,-0.0031994581,0.0068690116,0.016195305,-0.008631974,-0.09932947,0.0583185
19292,-0.0007561445,-0.0029637292,0.0038198382,-0.0027121603,0.005594857,0.027769953,-0.047203064,-0.091070175,0.06135437
19293,-0.0017697215,-0.0012016892,0.0023100972,-0.0040336847,0.0051169456,0.035419926,-0.053454682,-0.093955874,0.06567516
19294,-0.002466917,-0.0016696453,0.0004723221,-0.0042149127,0.005182854,0.043588474,-0.03103546,-0.10318419,0.06710721
19295,-0.0028908849,-0.0014654249,-0.0005659312,-0.0044453144,0.0055304416,0.040820114,-0.0040754452,-0.09089461,0.057575226
19296,-0.0027131438,-0.0012336969,2.7224422e-05,-0.0044679046,0.005370854,0.023199685,0.025276573,-0.06872466,0.044347905
19297,-0.0027493834,-0.001349844,0.00037126243,-0.004668057,0.0055955146,-0.003614135,0.020036433,-0.0686464,0.041339442
19298,-0.0029726624,-0.0018930212,6.0483813e-05,-0.0047816336,0.005940364,-0.025942132,-0.0029988084,-0.095867485,0.05736596
19299,-0.003904581,-0.004283525,-0.00229685,-0.004732251,0.007827136,-0.033963248,-0.04695889,-0.10606071,0.06977945
19300,-0.0045960546,-0.0068936795,-0.0035691261,-0.0047582686,0.010199329,-0.054320924,-0.04362542,-0.10859755,0.07449244
19301,-0.0031093955,-0.0025140718,-0.0010069311,-0.004329294,0.0059787617,-0.05557698,-0.00550849,-0.039536476,0.039506443
19302,-0.0024329424,-0.001904659,0.0010962933,-0.0043304563,0.0054315417,-0.051598728,0.047691844,-0.034659177,0.045233466
19303,-0.0022092462,-0.0029088631,0.0023742914,-0.004393369,0.006187181,-0.036911383,0.07648564,-0.035892755,0.053231552
19304,-0.0014318824,-0.00033725798,0.00035056472,-0.002534777,0.0029516132,0.011669081,0.026871908,-0.0038077235,0.017056432
19305,-0.0012447238,-0.00034997612,-0.0010694116,-0.0015053451,0.002254224,0.01651474,-0.007949073,-0.0049033463,0.010953953
19306,-0.0015406609,-0.0015708059,-0.0018139035,-0.0014125407,0.0031822294,0.008959718,-0.023793962,0.013726711,0.016681844
19307,-0.0016680956,-0.00022619963,-0.0016127378,-0.0019566417,0.0030435307,0.00094171613,-0.043373227,0.023679525,0.028535612
19308,-0.0019710064,-0.0010339245,-0.0022198856,-0.0020141602,0.0037334433,0.008671969,-0.06210883,0.04136014,0.043371923
19309,-0.0015009046,7.124245e-05,-0.0026777387,-0.0011885464,0.0032925243,0.0140263215,-0.08161012,0.05617565,0.05777154
19310,-0.0013408065,-3.8683414e-05,-0.0020989478,-0.0011883378,0.002759889,0.011562698,-0.073720895,0.06304681,0.05640144
19311,-0.0010531545,-0.0003945455,-0.0010018796,-0.0011901855,0.0019196627,0.0049508065,-0.061174694,0.058371097,0.048901394
19312,-0.0012910962,-0.001473546,-0.0013643503,-0.0012176037,0.002679977,-0.014659978,-0.0627467,0.042900592,0.044693492
19313,-0.0016482472,-0.0026505515,-0.0025849938,-0.0009985566,0.0041739014,-0.03305804,-0.067878455,0.015840083,0.04453922
19314,-0.0020823479,-0.004275918,-0.003935501,-0.0007573962,0.006219442,-0.029546268,-0.07187943,0.0019985735,0.04488366
19315,-0.0020880103,-0.003229387,-0.0048347563,-0.00050389767,0.006198186,-0.034699798,-0.055390276,0.006839961,0.037942693
19316,-0.0016893148,-0.0017376542,-0.0041056722,-0.000469625,0.0047906493,-0.013761058,-0.04342778,0.0057633817,0.02651135
19317,-0.001645863,-0.00082238764,-0.0039307177,-0.00064253807,0.004387321,0.0020593107,-0.042341873,-0.0076731443,0.02487269
19318,-0.0015445948,-0.00056188554,-0.0034253001,-0.0007702708,0.00387653,-0.034932375,-0.04342519,-0.018441945,0.03389259
19319,-0.0018100739,-0.0029987693,-0.0012792647,-0.0018316507,0.0041545695,-0.079597086,-0.04686783,0.01992102,0.0545562
19320,-0.0020405054,-0.004226342,-0.002637297,-0.0013314486,0.005545603,-0.08523908,-0.057095636,0.0372058,0.06300763
19321,-0.0026426315,-0.005885899,-0.004353076,-0.0011804104,0.007872099,-0.04114996,-0.05566071,0.041532725,0.046606153
19322,-0.0024963617,-0.005185351,-0.004590735,-0.0009524226,0.007423048,-0.013880163,-0.058995165,0.04579954,0.04385843
19323,-0.0018280149,-0.0036853328,-0.0037368983,-0.00054627657,0.005584456,0.032568187,-0.06837052,0.028030902,0.046622407
19324,-0.00036919117,0.000496082,-0.0020577312,0.0002989769,0.0021693418,0.074157074,-0.054769196,0.023858592,0.0549793
19325,0.0010070801,0.003138058,0.00092306733,0.0006828308,0.0034899756,0.075755164,-0.02497816,-0.0036471933,0.04610154
19326,0.0014321208,0.004194863,0.0024426132,0.0004876256,0.005084485,0.057269007,-0.0069046617,-0.019743055,0.035200387
19327,0.0009660125,0.0028986037,0.002371654,-2.7537346e-05,0.0038678914,0.022565708,-0.012977146,-0.020517692,0.019136293
19328,0.000159204,0.0006138608,0.002321586,-0.00093209743,0.0025808406,-0.00694333,-0.021970399,-0.027069524,0.020523705
19329,-0.00028455257,0.0017246231,0.00073613226,-0.0010957718,0.0021904113,0.016532838,-0.01814317,-0.048686564,0.031479575
19330,1.5318394e-05,0.0038929135,0.00052049756,-0.0008685589,0.004022477,0.027780786,-0.030808888,-0.08612068,0.055189766
19331,0.00010806322,0.0044294223,0.00074508786,-0.00091153383,0.0045844857,0.022708192,-0.070370115,-0.092796326,0.06850492
19332,0.00031536818,0.0042428896,0.0009769946,-0.00065511465,0.0044142115,0.01595363,-0.06566737,-0.05853498,0.051617395
19333,-1.5318394e-05,0.003055796,0.0011602193,-0.0010772943,0.003441627,0.014146119,-0.049809165,-0.046855457,0.04031749
19334,-0.0004941821,0.0025070384,-0.0006656796,-0.00091683865,0.0027952066,0.034131587,-0.050752304,-0.06922905,0.053333614
19335,-0.0012940764,0.00084932894,-0.0018349439,-0.0013804436,0.0027692304,0.025292397,-0.035434734,-0.10712837,0.0667628
19336,-0.0021324158,-0.0007091239,-0.0026434362,-0.0020756721,0.0040430464,0.01090461,-0.030893464,-0.13094564,0.07793176
19337,-0.0023067594,-0.00089723617,-0.0026631206,-0.0023098588,0.004307416,-0.019524336,-0.03932031,-0.13494924,0.08193205
19338,-0.0016711354,-4.2259693e-05,0.00057558715,-0.0029226542,0.0034157995,-0.043890685,-0.03911959,-0.113051824,0.07356958
19339,-0.0011436343,0.000381656,0.000323534,-0.002041459,0.0023928625,-0.022782445,-0.037609506,-0.08205442,0.05374769
19340,-0.0008304715,0.00012477487,-5.1245093e-05,-0.0013256073,0.0015700677,-0.013694346,-0.038598865,-0.089624755,0.056891724
19341,-0.0010485649,-0.0010342076,0.0003348887,-0.0016333461,0.0022246446,-0.018502802,-0.013604064,-0.09057321,0.053947285
19342,-0.0010697842,-0.0014361143,0.0011508018,-0.0019532442,0.0028890085,-0.025902122,0.015113868,-0.09153645,0.05561256
19343,-0.0006661415,-0.001232259,0.0023171306,-0.0018633008,0.0032868208,-0.022462904,0.023342382,-0.07967315,0.04965635
19344,3.3080578e-05,-0.00090682507,0.003652975,-0.0013978481,0.004015175,-0.035922468,0.024797712,-0.02988156,0.030540999
19345,0.0004130602,-0.0012389347,0.0049872547,-0.0013085604,0.0053188927,-0.05070451,0.027133424,-0.014660224,0.034264132
19346,0.0015723705,0.0009069592,0.0049750656,0.00013715029,0.005297642,-0.02131641,0.018198311,0.003240332,0.016289746
19347,0.0018069744,0.0024095178,0.002561301,0.0012832284,0.0041566654,0.026232064,-0.010017909,-0.02163887,0.020467212
19348,0.0018712282,0.004404314,0.0029534698,0.0008324981,0.005684674,0.039850384,-0.010357097,-0.021476634,0.026811494
19349,0.0010985136,0.0043864474,0.0019964725,1.8060207e-05,0.004943064,0.025009692,-0.009601563,-0.036625095,0.026198424
19350,-0.0002053976,0.003359802,-0.0010445416,-0.00052052736,0.0035626497,0.00090280175,-0.005160108,-0.04130726,0.02403977
19351,0.00041019917,0.0042306036,-0.0007571876,0.00015002489,0.004319967,-0.0075745583,-0.0040270165,-0.020125546,0.012631025
19352,0.0010484457,0.0045952797,0.00081029534,0.00039106607,0.0047984733,-0.017406404,0.018342346,-0.0074486546,0.015219581
19353,0.0012972355,0.004426077,0.003458783,-0.00034052134,0.005775129,-0.027012497,0.0485921,0.0052504726,0.032240942
19354,0.0011896491,0.0032385662,0.005049154,-0.0009611845,0.006190429,-0.02292195,0.071403675,-0.010499138,0.043719303
19355,0.00015324354,0.0006915331,0.0026499778,-0.0010487437,0.002936656,-0.06077209,0.05982761,0.020313755,0.050613694
19356,-0.0006262064,-0.0044279695,0.0005450994,-0.0002657175,0.0045129578,-0.025857508,0.05700904,0.031198902,0.040381566
19357,0.00013661385,-0.0023319423,0.0012305826,0.00018697977,0.0026468686,0.04378158,0.037949093,0.026497565,0.036783516
19358,0.00023955107,0.0010250807,0.001327008,-0.00041615963,0.0017442231,0.040718198,0.01395008,-0.0060289167,0.025092656
19359,0.0003888011,0.0021903887,0.0019598454,-0.0007044077,0.003047319,0.033719778,-0.00395076,-0.008188508,0.020163363
19360,0.00019949675,0.0012800097,0.0014202595,-0.00057697296,0.002007052,0.014546722,-0.0068466216,0.012884431,0.011895264
19361,-0.00032365322,0.0006233454,-0.0004837811,-0.00043660402,0.0009581117,0.0072102547,0.0056713074,0.031956058,0.019194974
19362,-0.00083732605,-0.0011799634,-0.0021336526,-0.0001218915,0.0025808448,0.015549183,-0.0068374723,0.06035767,0.03620118
19363,-0.0013833642,-0.0018049777,-0.003783673,-0.000110685825,0.004415889,0.0354411,-0.02637507,0.0810704,0.05330455
19364,-0.001737237,-0.0030142218,-0.004061669,-0.00025337934,0.0053539593,0.017237455,-0.04909557,0.08200544,0.056072563
19365,0.000113904476,-0.00080914795,-0.001540184,0.0010259151,0.002022959,0.00255391,-0.025419801,0.09449093,0.056513198
19366,0.0010129213,-0.0009563193,2.424419e-05,0.0017924905,0.0022702788,-0.01840043,-0.0120818615,0.13508427,0.079019636
19367,0.0017498732,-0.00054204464,0.00126037,0.0023171902,0.0032115062,-0.04426524,0.0047973692,0.16735387,0.0999829
19368,0.0011341572,-0.0011391863,-0.0002040416,0.002122283,0.0026701642,-0.038976014,0.00970161,0.13766316,0.082793705
19369,0.00054609776,-0.0023269355,-0.0014791936,0.0020438433,0.003475365,-0.022628903,0.0036458373,0.12203496,0.07168889
19370,7.8737736e-05,-0.0040246993,-0.002072677,0.0020011067,0.0049502347,-0.013530642,-0.005590588,0.120127805,0.069868974
19371,0.000695765,-0.0027888566,-0.00077304244,0.0020958781,0.0036403446,-0.0035181642,0.011254907,0.08980133,0.0522919
19372,0.0019685626,0.0002092272,0.0011928976,0.00248307,0.0033922934,0.019037396,0.054791987,0.051084623,0.044625193
19373,0.0022311807,0.00080777705,0.0011712164,0.002743721,0.0038118793,0.019647479,0.03242995,0.038834825,0.03133618
19374,0.0021121502,0.0006403923,-0.00058987737,0.0033391118,0.00404585,0.017611563,0.01135616,0.05619195,0.034624968
19375,0.0015896559,-0.0003824532,-0.0029672682,0.0037985444,0.005089882,-0.010848403,0.004775554,0.06490758,0.03809413
19376,0.00095027685,-0.0015402585,-0.0048277527,0.003907442,0.006469214,-0.042313874,0.016805425,0.06791705,0.047207385
19377,0.0008010864,-0.0016905069,-0.005645573,0.0040667057,0.0072048698,-0.0652861,0.026618361,0.06999855,0.05736029
19378,0.0007315874,-0.0014272034,-0.0044611394,0.0033758879,0.005819838,-0.0630973,0.03853941,0.046617746,0.050463747
19379,0.0009319186,-0.000775218,-0.00096310675,0.0020214915,0.0025462594,-0.051765025,0.05448708,0.037932217,0.048604913
19380,0.0010924339,2.4303794e-05,-0.0008979291,0.0020210147,0.0024667347,-0.04230088,0.040852323,0.018789023,0.035643157
19381,0.0004633665,-0.0007800758,-0.0020913035,0.0017787814,0.002891512,-0.033697963,0.0071088076,-0.010636061,0.020810362
19382,6.943941e-05,-0.0020194948,-0.0016497374,0.0013361573,0.0029308926,-0.024560034,-0.005871311,-0.02378413,0.020027917
19383,0.00034993887,-0.0004426837,-0.0005052388,0.00085288286,0.0011406584,-0.0024713278,0.006619349,-0.049663782,0.028962128
19384,0.00064486265,0.0009912997,4.2945147e-05,0.0006765723,0.0013631278,0.02392751,0.00290066,-0.04736775,0.03068465
19385,0.0022944808,0.005792424,0.00079517066,0.0015398264,0.0064668525,0.08835319,-0.004833594,-0.033165902,0.054557696
19386,0.0020436049,0.005112946,0.0004169494,0.001482904,0.0057176384,0.08113244,-0.030443206,-0.017181724,0.051004816
19387,0.0013441443,0.002072379,0.0008738786,0.0010676384,0.0028293098,0.05411905,-0.02576463,0.00039750338,0.03460658
19388,0.0013461113,0.0010540485,0.0010342598,0.001280427,0.00237323,0.04230675,-0.008694813,0.0034333766,0.02501499
19389,-0.00065356493,-0.006003782,-0.0007715374,0.0010653734,0.0061808443,0.0020615757,-0.018735178,-0.012377143,0.013018585
19390,-0.0013225079,-0.006956622,-0.002202928,0.0009498596,0.0074765463,-0.031335413,-0.032595992,-0.008002132,0.026510632
19391,-0.0010672808,-0.0065977722,-0.002539739,0.0013626814,0.0072785206,-0.04026279,-0.053297967,0.01374349,0.039372787
19392,3.9994717e-05,-0.0036747903,-0.0026031137,0.0021563768,0.00499318,-0.024912804,-0.080895886,0.037979007,0.053563662
19393,0.0015746355,0.0006465763,-0.00014567375,0.0021709204,0.002762545,-0.022419274,-0.08835213,0.066453665,0.065127596
19394,0.0027272701,0.0030557513,0.0022358447,0.0022275448,0.0051707425,-0.04112813,-0.057477474,0.0999006,0.07065247
19395,0.0014826655,-0.00280042,0.005201742,0.0009304285,0.006161531,-0.049390733,-0.040309057,0.059748918,0.05044534
19396,-0.0009908676,-0.0085250735,0.0025161505,8.9645386e-05,0.008944145,-0.056065083,-0.035653397,0.009785116,0.03877373
19397,-0.0018179417,-0.007358238,-0.001395911,8.350611e-05,0.0077074068,-0.077596515,-0.030526213,-0.008762568,0.048407476
19398,-0.000908792,-0.0023334175,-0.003947079,0.0009099245,0.0047621564,-0.045966715,-0.027383141,-0.027834505,0.034821138
19399,-0.0010213852,-0.0012041479,-0.0040899664,0.00047522783,0.0044098604,-0.05963528,-0.034252398,-0.028438866,0.042966507
19400,-0.0008035898,-0.0022869408,-0.00088742375,-0.00014489889,0.0025854153,-0.108092785,-0.03590545,-0.020141423,0.06678055
19401,-0.00035887957,-0.0027413666,0.00014930964,0.00022310019,0.0027777604,-0.119455576,-0.033797577,0.00025510788,0.07167514
19402,-0.0006418228,-0.0019557923,-0.0021639913,0.00047522783,0.0030241958,-0.0959934,-0.03909576,0.0047960877,0.059906077
19403,-0.0011484027,-0.0016917139,-0.0040604323,0.0004069805,0.0045643696,-0.06642267,-0.029809877,0.020893455,0.043730754
19404,-0.0018504858,-0.0029154867,-0.0063137263,0.0006337166,0.007224202,-0.03395483,-0.038658008,0.054534584,0.043287385
19405,-0.0019336939,-0.0040763468,-0.007007897,0.0011130571,0.008408643,-0.009284139,-0.06353666,0.08167729,0.059984114
19406,-0.0008060932,-0.0040096194,-0.004556775,0.0017249584,0.0063613295,0.015528768,-0.056949884,0.101062745,0.06757245
19407,0.00073826313,-0.0022412091,-0.001653716,0.0022705793,0.0036685634,0.054681957,-0.039057523,0.10735753,0.073123746
19408,0.0017541647,-0.0020305812,0.00034172833,0.0028828979,0.003953256,0.058282584,-0.03020811,0.12745604,0.08277365
19409,0.0016956329,-0.0027938336,-0.0004028678,0.0032820702,0.0046491898,0.057565153,-0.03391756,0.12201348,0.080314875
19410,0.0011352897,-0.002710253,-0.0029083043,0.003381312,0.0053409603,0.07320911,-0.03952165,0.091079116,0.071220174
19411,0.000867486,-0.0014779717,-0.0062987357,0.003882885,0.0075952485,0.09340465,-0.066210836,0.061801672,0.07511713
19412,0.00017756224,-0.0031864643,-0.005480841,0.003110528,0.007063999,0.06538391,-0.073062494,0.037603438,0.060627837
19413,-4.839897e-05,-0.0044415444,-0.0016904473,0.0017936826,0.00507982,0.043201983,-0.069306985,-0.009378493,0.047461655
19414,0.0008249879,-0.0023081303,0.002271071,0.0009792447,0.0034820617,0.09784575,-0.05252841,-0.03260553,0.06682351
19415,0.0010164976,-0.0011484474,0.0013521165,0.0012241602,0.0023830624,0.11664425,-0.06097862,-0.0027364492,0.076008245
19416,1.5735626e-05,-0.0005815476,-0.0002657622,0.00027430058,0.0006959279,0.09214638,-0.07717329,0.06650281,0.07930804
19417,-0.0004543066,-0.0016058981,-0.0020264685,0.0005366206,0.0026795221,0.060073003,-0.093576476,0.07841325,0.078557745
19418,-0.0005956888,-0.0013899356,-0.002213195,0.00034964085,0.002703192,0.044381037,-0.07967305,0.07687342,0.068864584
